id_anssi,type_bulletin,titre,date_publication,lien,nb_cve,cve_id,annee,cvss_score,cvss_severity,cvss_version,cwe_id,cwe_desc,description,vendor,product,versions,epss_score,epss_percentile,source,criticite,risque_combine
CERTFR-2023-ALE-009,Alerte,[MàJ] Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile,2023-07-26,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-009/,3,CVE-2023-35078,2023,10.0,CRITICAL,cvssV3_0,,,An authentication bypass vulnerability in Ivanti EPMM allows unauthorized users to access restricted functionality or resources of the application without proper authentication.,Ivanti,Endpoint Manager Mobile,,0.94482,0.99998,zip,Critique,9.4482
CERTFR-2023-AVI-0793,Avis,Multiples vulnérabilités dans Progress WS_FTP Server,2023-09-29,https://www.cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0793/,8,CVE-2023-40044,2023,10.0,CRITICAL,cvssV3_1,CWE-502,CWE-502 Deserialization of Untrusted Data,"In WS_FTP Server versions prior to 8.7.4 and 8.8.2, a pre-authenticated attacker could leverage a .NET deserialization vulnerability in the Ad Hoc Transfer module to execute remote commands on the underlying WS_FTP Server operating system.",Progress Software Corporation,WS_FTP Server,"8.8.0, 8.7.0",0.94449,0.99991,zip,Critique,9.4449
CERTFR-2023-AVI-0919,Avis,Vulnérabilité dans les produits SolarWinds,2023-11-08,https://www.cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0919/,1,CVE-2023-46604,2023,10.0,CRITICAL,cvssV3_1,CWE-502,CWE-502 Deserialization of Untrusted Data,"The Java OpenWire protocol marshaller is vulnerable to Remote Code 
Execution. This vulnerability may allow a remote attacker with network 
access to either a Java-based OpenWire broker or client to run arbitrary
 shell commands by manipulating serialized class types in the OpenWire 
protocol to cause either the client or the broker (respectively) to 
instantiate any class on the classpath.

Users are recommended to upgrade
 both brokers and clients to version 5.15.16, 5.16.7, 5.17.6, or 5.18.3 
which fixes this issue.

",Apache Software Foundation,Apache ActiveMQ,"5.18.0, 5.17.0, 5.16.0, 0",0.94436,0.99985,zip,Critique,9.4436
CERTFR-2023-ALE-009,Alerte,[MàJ] Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile,2023-07-26,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-009/,3,CVE-2023-35082,2023,10.0,CRITICAL,cvssV3_0,,,"An authentication bypass vulnerability in Ivanti EPMM 11.10 and older, allows unauthorized users to access restricted functionality or resources of the application without proper authentication. This vulnerability is unique to CVE-2023-35078 announced earlier.",Ivanti,EPMM,11.10,0.94423,0.99979,zip,Critique,9.4423
CERTFR-2023-AVI-0899,Avis,Vulnérabilité dans Atlassian Confluence Data Center et Server,2023-10-31,https://www.cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0899/,1,CVE-2023-22518,2023,10.0,CRITICAL,cvssV3_0,,Improper Authorization,"All versions of Confluence Data Center and Server are affected by this unexploited vulnerability. This Improper Authorization vulnerability allows an unauthenticated attacker to reset Confluence and create a Confluence instance administrator account. Using this account, an attacker can then perform all administrative actions that are available to Confluence instance administrator leading to - but not limited to - full loss of confidentiality, integrity and availability. 

Atlassian Cloud sites are not affected by this vulnerability. If your Confluence site is accessed via an atlassian.net domain, it is hosted by Atlassian and is not vulnerable to this issue.",Atlassian,Confluence Data Center,>= 1.0.0,0.94375,0.99963,zip,Critique,9.4375
CERTFR-2024-AVI-0040,Avis,Multiples vulnérabilités dans Atlassian Confluence et Jira,2024-01-16,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-0040/,8,CVE-2023-22527,2024,10.0,CRITICAL,cvssV3_0,,RCE (Remote Code Execution),"A template injection vulnerability on older versions of Confluence Data Center and Server allows an unauthenticated attacker to achieve RCE on an affected instance. Customers using an affected version must take immediate action.

Most recent supported versions of Confluence Data Center and Server are not affected by this vulnerability as it was ultimately mitigated during regular version updates. However, Atlassian recommends that customers take care to install the latest version to protect their instances from non-critical vulnerabilities outlined in Atlassian’s January Security Bulletin.",Atlassian,Confluence Data Center,">= 8.0.0, >= 8.1.0, >= 8.2.0, >= 8.3.0, >= 8.4.0",0.94363,0.9996,zip,Critique,9.4363
CERTFR-2023-AVI-0970,Avis,Multiples vulnérabilités dans les produits OwnCloud,2023-11-22,https://www.cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0970/,3,CVE-2023-49103,2023,10.0,CRITICAL,cvssV3_1,,,"An issue was discovered in ownCloud owncloud/graphapi 0.2.x before 0.2.1 and 0.3.x before 0.3.1. The graphapi app relies on a third-party GetPhpInfo.php library that provides a URL. When this URL is accessed, it reveals the configuration details of the PHP environment (phpinfo). This information includes all the environment variables of the webserver. In containerized deployments, these environment variables may include sensitive data such as the ownCloud admin password, mail server credentials, and license key. Simply disabling the graphapi app does not eliminate the vulnerability. Additionally, phpinfo exposes various other potentially sensitive configuration details that could be exploited by an attacker to gather information about the system. Therefore, even if ownCloud is not running in a containerized environment, this vulnerability should still be a cause for concern. Note that Docker containers from before February 2023 are not vulnerable to the credential disclosure.",,,,0.94329,0.99948,zip,Critique,9.4329
CERTFR-2023-AVI-0803,Avis,Vulnérabilité dans Atlassian Confluence,2023-10-05,https://www.cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0803/,1,CVE-2023-22515,2023,10.0,CRITICAL,cvssV3_0,,BASM (Broken Authentication & Session Management),"Atlassian has been made aware of an issue reported by a handful of customers where external attackers may have exploited a previously unknown vulnerability in publicly accessible Confluence Data Center and Server instances to create unauthorized Confluence administrator accounts and access Confluence instances. 

Atlassian Cloud sites are not affected by this vulnerability. If your Confluence site is accessed via an atlassian.net domain, it is hosted by Atlassian and is not vulnerable to this issue. ",Atlassian,Confluence Data Center,">= 8.0.0, >= 8.0.1, >= 8.0.2, >= 8.0.3, >= 8.1.3",0.94326,0.99947,zip,Critique,9.4326
CERTFR-2024-ALE-006,Alerte,[MàJ] Vulnérabilité dans Palo Alto Networks GlobalProtect,2024-04-12,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2024-ALE-006/,1,CVE-2024-3400,2024,10.0,CRITICAL,cvssV3_1,CWE-77,CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection'),"A command injection as a result of arbitrary file creation vulnerability in the GlobalProtect feature of Palo Alto Networks PAN-OS software for specific PAN-OS versions and distinct feature configurations may enable an unauthenticated attacker to execute arbitrary code with root privileges on the firewall.

Cloud NGFW, Panorama appliances, and Prisma Access are not impacted by this vulnerability.",Palo Alto Networks,PAN-OS,"10.2.0, 11.0.0, 11.1.0",0.94297,0.99939,zip,Critique,9.4297
CERTFR-2024-AVI-0742,Avis,Multiples vulnérabilités dans Synacor Zimbra Collaboration,2024-09-05,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-0742/,12,CVE-2024-45519,2024,10.0,CRITICAL,cvssV3_1,,,"The postjournal service in Zimbra Collaboration (ZCS) before 8.8.15 Patch 46, 9 before 9.0.0 Patch 41, 10 before 10.0.9, and 10.1 before 10.1.1 sometimes allows unauthenticated users to execute commands.",,,,0.9414,0.99907,zip,Critique,9.414
CERTFR-2023-ALE-011,Alerte,[MàJ] Multiples vulnérabilités dans Cisco IOS XE,2023-10-17,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-011/,2,CVE-2023-20198,2023,10.0,CRITICAL,cvssV3_1,CWE-420,Unprotected Alternate Channel,"Cisco is providing an update for the ongoing investigation into observed exploitation of the web UI feature in Cisco IOS XE Software. We are updating the list of fixed releases and adding the Software Checker. Our investigation has determined that the actors exploited two previously unknown issues. The attacker first exploited CVE-2023-20198 to gain initial access and issued a privilege 15 command to create a local user and password combination. This allowed the user to log in with normal user access. The attacker then exploited another component of the web UI feature, leveraging the new local user to elevate privilege to root and write the implant to the file system. Cisco has assigned CVE-2023-20273 to this issue. CVE-2023-20198 has been assigned a CVSS Score of 10.0. CVE-2023-20273 has been assigned a CVSS Score of 7.2. Both of these CVEs are being tracked by CSCwh87343.",Cisco,Cisco IOS XE Software,"16.1.1, 16.1.2, 16.1.3, 16.2.1, 16.2.2",0.94069,0.99898,zip,Critique,9.4069
CERTFR-2024-ALE-002,Alerte,[MàJ] Multiples Vulnérabilités dans GitLab,2024-01-12,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2024-ALE-002/,2,CVE-2023-7028,2024,10.0,CRITICAL,cvssV3_1,CWE-640,CWE-640: Weak Password Recovery Mechanism for Forgotten Password,"An issue has been discovered in GitLab CE/EE affecting all versions from 16.1 prior to 16.1.6, 16.2 prior to 16.2.9, 16.3 prior to 16.3.7, 16.4 prior to 16.4.5, 16.5 prior to 16.5.6, 16.6 prior to 16.6.4, and 16.7 prior to 16.7.2 in which user account password reset emails could be delivered to an unverified email address.",GitLab,GitLab,"16.1, 16.2, 16.3, 16.4, 16.5",0.93604,0.99824,zip,Critique,9.3604
CERTFR-2024-AVI-0859,Avis,Multiples vulnérabilités dans les produits Palo Alto Networks,2024-10-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-0859/,25,CVE-2024-9463,2024,9.9,CRITICAL,cvssV4_0,CWE-78,CWE-78 Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),"An OS command injection vulnerability in Palo Alto Networks Expedition allows an unauthenticated attacker to run arbitrary OS commands as root in Expedition, resulting in disclosure of usernames, cleartext passwords, device configurations, and device API keys of PAN-OS firewalls.",Palo Alto Networks,Expedition,1.2.0,0.94199,0.99916,zip,Critique,9.325701
CERTFR-2023-AVI-0406,Avis,Vulnérabilité dans GitLab,2023-05-24,https://www.cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0406/,1,CVE-2023-2825,2023,10.0,CRITICAL,cvssV3_1,,Improper limitation of a pathname to a restricted directory ('path traversal') in GitLab,An issue has been discovered in GitLab CE/EE affecting only version 16.0.0. An unauthenticated malicious user can use a path traversal vulnerability to read arbitrary files on the server when an attachment exists in a public project nested within at least five groups.,GitLab,GitLab,16.0.0,0.93022,0.99771,zip,Critique,9.3022
CERTFR-2022-ALE-004,Alerte,Vulnérabilité dans F5 BIG-IP,2022-05-11,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-004/,1,CVE-2022-1388,2022,9.8,CRITICAL,cvssV3_1,CWE-306,CWE-306 Missing Authentication for Critical Function,"On F5 BIG-IP 16.1.x versions prior to 16.1.2.2, 15.1.x versions prior to 15.1.5.1, 14.1.x versions prior to 14.1.4.6, 13.1.x versions prior to 13.1.5, and all 12.1.x and 11.6.x versions, undisclosed requests may bypass iControl REST authentication. Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated",F5,BIG-IP,"16.1.x, 15.1.x, 14.1.x, 13.1.x, 12.1.x",0.94456,0.99992,zip,Critique,9.256688
CERTFR-2023-AVI-0897,Avis,Vulnérabilité dans F5 BIG-IP,2023-10-27,https://www.cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0897/,1,CVE-2023-46747,2023,9.8,CRITICAL,cvssV3_1,CWE-288,CWE-288 Authentication Bypass Using an Alternate Path or Channel,"Undisclosed requests may bypass configuration utility authentication, allowing an attacker with network access to the BIG-IP system through the management port and/or self IP addresses to execute arbitrary system commands.  Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated",F5,BIG-IP,"17.1.0, 16.1.0, 15.1.0, 14.1.0, 13.1.0",0.94436,0.99985,zip,Critique,9.254728
CERTFR-2022-ALE-011,Alerte,Vulnérabilité dans les produits Fortinet,2022-10-14,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-011/,1,CVE-2022-40684,2022,9.8,CRITICAL,cvssV3_1,,Execute unauthorized code or commands,"An authentication bypass using an alternate path or channel [CWE-288] in Fortinet FortiOS version 7.2.0 through 7.2.1 and 7.0.0 through 7.0.6, FortiProxy version 7.2.0 and version 7.0.0 through 7.0.6 and FortiSwitchManager version 7.2.0 and 7.0.0 allows an unauthenticated atttacker to perform operations on the administrative interface via specially crafted HTTP or HTTPS requests.",Fortinet,"Fortinet FortiOS, FortiProxy, FortiSwitchManager","FortiOS 7.2.1, 7.2.0, 7.0.6, 7.0.5, 7.0.4, 7.0.3, 7.0.2, 7.0.1, 7.0.0; FortiProxy 7.2.0, 7.0.6, 7.0.5, 7.0.4, 7.0.3, 7.0.2, 7.0.1, 7.0.0; FortiSwitchManager 7.2.0, 7.0.0",0.94427,0.99982,zip,Critique,9.253846
CERTFR-2021-ALE-020,Alerte,[Maj] Multiples vulnérabilités dans Microsoft Azure Open Management Infrastructure,2021-09-17,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2021-ALE-020/,4,CVE-2021-38647,2021,9.8,CRITICAL,cvssV3_1,,Remote Code Execution,Open Management Infrastructure Remote Code Execution Vulnerability,Microsoft,Open Management Infrastructure,16.0,0.94392,0.9997,zip,Critique,9.250416
CERTFR-2023-AVI-0458,Avis,Multiples vulnérabilités dans les produits Citrix,2023-06-14,https://www.cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0458/,2,CVE-2023-24489,2023,9.8,CRITICAL,cvssV3_1,CWE-284,CWE-284,"
A vulnerability has been discovered in the customer-managed ShareFile storage zones controller which, if exploited, could allow an unauthenticated attacker to remotely compromise the customer-managed ShareFile storage zones controller.",Citrix,Citrix ShareFile Storage Zones Controller,0,0.94389,0.99969,zip,Critique,9.250122
CERTFR-2024-AVI-0468,Avis,Multiples vulnérabilités dans PHP,2024-06-07,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-0468/,3,CVE-2024-4577,2024,9.8,CRITICAL,cvssV3_1,CWE-78,CWE-78 Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),"In PHP versions 8.1.* before 8.1.29, 8.2.* before 8.2.20, 8.3.* before 8.3.8, when using Apache and PHP-CGI on Windows, if the system is set up to use certain code pages, Windows may use ""Best-Fit"" behavior to replace characters in command line given to Win32 API functions. PHP CGI module may misinterpret those characters as PHP options, which may allow a malicious user to pass options to PHP binary being run, and thus reveal the source code of scripts, run arbitrary PHP code on the server, etc.",PHP Group,PHP,"8.1.*, 8.2.*, 8.3.*",0.94374,0.99962,zip,Critique,9.248652000000002
CERTFR-2023-AVI-0461,Avis,Multiples vulnérabilités dans Microsoft Office,2023-06-14,https://www.cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0461/,11,CVE-2023-29357,2023,9.8,CRITICAL,cvssV3_1,CWE-303,CWE-303: Incorrect Implementation of Authentication Algorithm,Microsoft SharePoint Server Elevation of Privilege Vulnerability,Microsoft,Microsoft SharePoint Server 2019,16.0.0,0.94356,0.99957,zip,Critique,9.246888
CERTFR-2023-AVI-0660,Avis,Vulnérabilité dans Juniper Junos OS,2023-08-18,https://www.cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0660/,4,CVE-2023-36845,2023,9.8,CRITICAL,cvssV3_1,CWE-473,CWE-473 PHP External Variable Modification,"A PHP External Variable Modification vulnerability in J-Web of Juniper Networks Junos OS on EX Series 

and SRX Series 

allows an unauthenticated, network-based attacker to remotely execute code.

Using a crafted request which sets the variable PHPRC an attacker is able to modify the PHP execution environment allowing the injection und execution of code.


This issue affects Juniper Networks Junos OS on EX Series


and 


SRX Series:



  *  All versions prior to 

20.4R3-S9;
  *  21.1 versions 21.1R1 and later;
  *  21.2 versions prior to 21.2R3-S7;
  *  21.3 versions prior to 21.3R3-S5;
  *  21.4 versions prior to 21.4R3-S5;
  *  22.1 versions 

prior to 

22.1R3-S4;
  *  22.2 versions 

prior to 

22.2R3-S2;
  *  22.3 versions 

prior to 

22.3R2-S2, 22.3R3-S1;
  *  22.4 versions 

prior to 

22.4R2-S1, 22.4R3;
  *  23.2 versions prior to 23.2R1-S1, 23.2R2.",Juniper Networks,Junos OS,"0, 21.1, 21.2, 21.3, 21.4",0.94355,0.99957,zip,Critique,9.24679
CERTFR-2023-AVI-0283,Avis,Multiples vulnérabilités dans Sophos Web Appliance,2023-04-05,https://www.cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0283/,3,CVE-2023-1671,2023,9.8,CRITICAL,cvssV3_1,,,A pre-auth command injection vulnerability in the warn-proceed handler of Sophos Web Appliance older than version 4.3.10.4 allows execution of arbitrary code.,Sophos,Sophos Web Appliance,unspecified,0.94296,0.99938,zip,Critique,9.241008
CERTFR-2023-AVI-0549,Avis,Vulnérabilité dans Adobe ColdFusion,2023-07-17,https://www.cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0549/,1,CVE-2023-38203,2023,9.8,CRITICAL,cvssV3_1,CWE-502,Deserialization of Untrusted Data (CWE-502),"Adobe ColdFusion versions 2018u17 (and earlier), 2021u7 (and earlier) and 2023u1 (and earlier) are affected by a Deserialization of Untrusted Data vulnerability that could result in Arbitrary code execution. Exploitation of this issue does not require user interaction.",Adobe,ColdFusion,0,0.94264,0.99929,zip,Critique,9.237872
CERTFR-2025-AVI-0035,Avis,Multiples vulnérabilités dans Ivanti Endpoint Manager (EPM),2025-01-15,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0035/,17,CVE-2024-13159,2025,9.8,CRITICAL,cvssV3_1,CWE-36,CWE-36 Absolute Path Traversal,Absolute path traversal in Ivanti EPM before the 2024 January-2025 Security Update and 2022 SU6 January-2025 Security Update allows a remote unauthenticated attacker to leak sensitive information.,Ivanti,Endpoint Manager,,0.94138,0.99906,zip,Critique,9.225524
CERTFR-2024-AVI-0483,Avis,Multiples vulnérabilités dans les produits Adobe,2024-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-0483/,14,CVE-2024-34102,2024,9.8,CRITICAL,cvssV3_1,CWE-611,Improper Restriction of XML External Entity Reference ('XXE') (CWE-611),"Adobe Commerce versions 2.4.7, 2.4.6-p5, 2.4.5-p7, 2.4.4-p8 and earlier are affected by an Improper Restriction of XML External Entity Reference ('XXE') vulnerability that could result in arbitrary code execution. An attacker could exploit this vulnerability by sending a crafted XML document that references external entities. Exploitation of this issue does not require user interaction.",Adobe,Adobe Commerce,0,0.94101,0.99902,zip,Critique,9.221898
CERTFR-2023-ALE-008,Alerte,[MàJ] Vulnérabilité dans Citrix NetScaler ADC et NetScaler Gateway,2023-07-19,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-008/,1,CVE-2023-3519,2023,9.8,CRITICAL,cvssV3_1,CWE-94,CWE-94 Improper Control of Generation of Code ('Code Injection'),"Unauthenticated remote code execution
",Citrix,NetScaler ADC ,"13.1, 13.0, 13.1-FIPS, 12.1-FIPS, 12.1-NDcPP",0.93993,0.99884,zip,Critique,9.211314000000002
CERTFR-2024-ALE-014,Alerte,[MàJ] Multiples vulnérabilités dans Fortinet FortiManager,2024-10-23,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2024-ALE-014/,2,CVE-2024-47575,2024,9.8,CRITICAL,cvssV3_1,CWE-306,Execute unauthorized code or commands,"A missing authentication for critical function in FortiManager 7.6.0, FortiManager 7.4.0 through 7.4.4, FortiManager 7.2.0 through 7.2.7, FortiManager 7.0.0 through 7.0.12, FortiManager 6.4.0 through 6.4.14, FortiManager 6.2.0 through 6.2.12, Fortinet FortiManager Cloud 7.4.1 through 7.4.4, FortiManager Cloud 7.2.1 through 7.2.7, FortiManager Cloud 7.0.1 through 7.0.12, FortiManager Cloud 6.4.1 through 6.4.7 allows attacker to execute arbitrary code or commands via specially crafted requests.",Fortinet,FortiManager,"7.6.0, 7.4.0, 7.2.0, 7.0.0, 6.4.0",0.93846,0.99859,zip,Critique,9.196908
